,surface,pieces,etage,prix,has_ascenseur,has_balcon,has_chaffage,has_climatisation,has_garage,has_gardien,has_jardin,has_parking,has_piscine,has_terrasse,gouvernerat,ville,type,contrat,latitude,longitude,price_per_m2,surface_per_piece,etage_x_ascenseur,nlp_transaction_negociable,nlp_transaction_urgent,nlp_transaction_first_owner_or_new_mentioned,nlp_transaction_developer_or_promoter_mentioned,nlp_transaction_legal_title_or_status_mentioned,nlp_transaction_legal_title_hint,nlp_property_subtype,nlp_property_furnished,nlp_property_semi_furnished,nlp_property_condition,nlp_property_orientation_mentioned,nlp_property_duplex_penthouse_garden_level_mentioned,nlp_comfort_air_conditioning,nlp_comfort_heating_mentioned,nlp_comfort_double_glazing_mentioned,nlp_comfort_finishing_quality_hint,nlp_location_neighborhood_or_zone,nlp_location_proximity_count,nlp_location_proximity_str,nlp_location_nuisance_or_negative_mentioned,nlp_usage_primary_residence_likely,nlp_usage_investment_likely,nlp_usage_furnished_rental_likely,nlp_standing_luxury_level,nlp_standing_features_count,nlp_standing_features_str,nlp_signals_listing_too_vague,nlp_signals_incoherence_price_vs_surface_hint,nlp_signals_spam_or_low_quality_hint,nlp_signals_extraction_confidence,vis_pool_likely_mean,vis_pool_likely_max,vis_garden_likely_mean,vis_garden_likely_max,vis_sea_view_likely_mean,vis_sea_view_likely_max,vis_furnished_likely_mean,vis_furnished_likely_max,vis_modern_renovation_likely_mean,vis_modern_renovation_likely_max,vis_luxury_visual_score_mean,vis_luxury_visual_score_max,vis_n_images,bge_pca_0,bge_pca_1,bge_pca_2,bge_pca_3,bge_pca_4,bge_pca_5,bge_pca_6,bge_pca_7,bge_pca_8,bge_pca_9,bge_pca_10,bge_pca_11,bge_pca_12,bge_pca_13,bge_pca_14,bge_pca_15,bge_pca_16,bge_pca_17,bge_pca_18,bge_pca_19,bge_pca_20,bge_pca_21,bge_pca_22,bge_pca_23,bge_pca_24,bge_pca_25,bge_pca_26,bge_pca_27,bge_pca_28,bge_pca_29,bge_pca_30,bge_pca_31
3502,133.0,,,370000.0,,1.0,,,,1.0,,1.0,,,Ariana,Ariana,Appartement,vente,36.8625,10.1956,2781.9548872180453,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503,123.0,,,425000.0,,1.0,,,,,,,,,Tunis,Carthage,Appartement,vente,36.8065,10.1815,3455.2845528455287,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504,85.0,4.0,3.0,180000.0,1.0,,1.0,,,,,,,,Tunis,Rades Plage,Appartement,vente,36.8065,10.1815,2117.6470588235293,21.25,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505,,,,320000.0,,1.0,,,,,1.0,1.0,,,Tunis,Carthage,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506,60.0,2.0,2.0,,,,,,,,,,,,Tunis,Soukra,Appartement,vente,36.8065,10.1815,,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,67.0,,7.0,175000.0,1.0,1.0,1.0,1.0,,,,,,,,L'Aouina,Appartement,vente,,,2611.9402985074626,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,150.0,,2.0,395000.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,Yasmine,Appartement,vente,,,2633.3333333333335,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3509,155.0,,,650000.0,1.0,,,,,,,1.0,,,Tunis,Carthage,Appartement,vente,36.8065,10.1815,4193.548387096775,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3510,110.0,,,265000.0,,1.0,,,,,,,,,Tunis,Carthage,Appartement,vente,36.8065,10.1815,2409.090909090909,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,154.0,,,355000.0,1.0,,,,,,,,,,Ben Arous,Ezzahra,Appartement,vente,36.753,10.228,2305.194805194805,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3512,165.0,4.0,5.0,561000.0,1.0,,1.0,1.0,,,,1.0,,1.0,Tunis,Soukra,Appartement,vente,36.8065,10.1815,3400.0,41.25,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513,100.0,3.0,5.0,350000.0,1.0,,1.0,1.0,,,,1.0,,1.0,Tunis,Soukra,Appartement,vente,36.8065,10.1815,3500.0,33.333333333333336,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514,112.0,3.0,4.0,392000.0,1.0,,1.0,1.0,,,,1.0,,1.0,Tunis,Soukra,Appartement,vente,36.8065,10.1815,3500.0,37.333333333333336,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515,77.0,2.0,1.0,312000.0,,1.0,,,,,,,,,Tunis,La Soukra,Appartement,vente,36.8065,10.1815,4051.948051948052,38.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,90.0,3.0,,165000.0,,,,,,,,,,,Nabeul,Kelibia,Appartement,vente,36.4561,10.7376,1833.3333333333333,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,90.0,,,315000.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,Tunis,Sourrour,Appartement,vente,36.8065,10.1815,3500.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518,90.0,3.0,,165000.0,,,,,,,,,,,Tunis,Kelibia,Appartement,vente,36.8065,10.1815,1833.3333333333333,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,,,,390000.0,,1.0,1.0,,,,,,,,Ariana,Ennasr,Appartement,vente,36.8625,10.1956,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520,140.0,4.0,,300000.0,1.0,,,,,,,1.0,,1.0,Ariana,Ennasr,Appartement,vente,36.8625,10.1956,2142.8571428571427,35.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521,130.0,3.0,0.0,165000.0,,,,,,,,,,,Tunis,Kelibia,Appartement,vente,36.8065,10.1815,1269.2307692307693,43.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522,138.0,4.0,,440000.0,1.0,1.0,,,,,,1.0,,,,,Appartement,vente,,,3188.4057971014495,34.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3523,,,,,,1.0,,,,,,,,,,,Appartement,vente,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,210.0,,,178500.0,,,,,,,,,,,Tunis,Kélibia,Appartement,vente,36.8065,10.1815,850.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525,130.0,4.0,,205000.0,1.0,,,,,,,,,,Ariana,Ariana,Appartement,vente,36.8625,10.1956,1576.923076923077,32.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,171.0,3.0,,392000.0,,,,,,,,,,1.0,,,Appartement,vente,,,2292.3976608187136,57.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,103.0,2.0,,,,,,,,,,1.0,,,Tunis,Soukra,Appartement,vente,36.8065,10.1815,,51.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,80.0,,,340000.0,,,,,,,,,,,Tunis,Riadh El Andalous,Appartement,vente,36.8065,10.1815,4250.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,60.0,,,,,,,,1.0,,,,,,Tunis,Hammamet Nord,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530,107.0,,,350000.0,1.0,1.0,,,1.0,,,1.0,,1.0,Tunis,Nabeul,Appartement,vente,36.8065,10.1815,3271.0280373831774,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531,56.0,2.0,,228980.0,,,,,,,,,,,Tunis,Chotrana,Appartement,vente,36.8065,10.1815,4088.9285714285716,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532,54.0,2.0,,190000.0,,,,,,,,,,,,L'Aouina,Appartement,vente,,,3518.5185185185187,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,90.0,3.0,,120000.0,1.0,1.0,,,,,,,,,Tunis,Sfax,Appartement,vente,36.8065,10.1815,1333.3333333333333,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,95.0,3.0,,190000.0,,,,,,,,1.0,,,Tunis,Khzema,Appartement,vente,36.8065,10.1815,2000.0,31.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535,202.0,2.0,0.0,175000.0,,,,,,,1.0,1.0,,1.0,,,Appartement,vente,,,866.3366336633663,101.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536,155.0,,,330000.0,,,,,,,,,,,Tunis,Kerkouane,Appartement,vente,36.8065,10.1815,2129.032258064516,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,True,,,0.05,,,,,,,,,,,,,,0.44871914,0.15558107,0.07828407,0.011852506,-0.058069043,-0.12648852,-0.023243086,-0.13970037,0.0621483,0.06415223,0.03533045,0.029494697,0.048837405,-0.095239855,0.025214281,0.05144503,0.012923445,0.092487164,0.022351228,-0.07062713,-0.015340666,-0.0007117515,0.05687735,0.00048373663,-0.02922897,0.028612684,0.10044954,0.001580857,-0.005067041,-0.032831207,0.020099875,-0.038421344
3537,60.0,,6.0,165000.0,1.0,,1.0,1.0,,,,,,1.0,Tunis,Carthage,Appartement,vente,36.8065,10.1815,2750.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538,147.0,4.0,,200000.0,,,,,,,,,,,Nabeul,Kelibia,Appartement,vente,36.4561,10.7376,1360.544217687075,36.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,120.0,4.0,,,,,,,,,,1.0,,,Monastir,Monastir,Appartement,vente,35.7643,10.8113,,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540,120.0,1.0,,300000.0,,,,,,,,,,1.0,Tunis,Carthage,Appartement,vente,36.8065,10.1815,2500.0,120.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,128.0,,,527000.0,,,,,,,,1.0,,1.0,Ariana,Ennasr,Appartement,vente,36.8625,10.1956,4117.1875,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542,139.0,,,,,,,,,,,,,,Tunis,Montplaisir,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,75.0,,,285000.0,1.0,,,1.0,,,,,1.0,,,Cité El Wafa Mrezga,Appartement,vente,,,3800.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544,,,,390000.0,,,,,1.0,,,,,,,,Appartement,vente,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545,138.0,,,405000.0,,,,,,,,,,,Tunis,Boumhal Ben Arous,Appartement,vente,36.8065,10.1815,2934.782608695652,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,160.0,,1.0,490000.0,,,1.0,1.0,,,,,,1.0,Tunis,Hammamet,Appartement,vente,36.8065,10.1815,3062.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,100.0,3.0,,254500.0,,,,,,,1.0,,,,Tunis,Hammamet,Appartement,vente,36.8065,10.1815,2545.0,33.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,230.0,,0.0,580000.0,,,,,,,,,1.0,,Tunis,Carthage,Appartement,vente,36.8065,10.1815,2521.7391304347825,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549,88.0,3.0,,331000.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,Cité El Wafa Mrezga,Appartement,vente,,,3761.3636363636365,29.333333333333332,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,110.0,4.0,,250000.0,1.0,,,,,,,1.0,,,Manouba,Manouba,Appartement,vente,36.8095,10.098,2272.7272727272725,27.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,,2.0,,185000.0,,,1.0,1.0,,,,,,,Tunis,Makni,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3552,,,,160000.0,,,,,,,,,,,Nabeul,Kelibia,Appartement,vente,36.4561,10.7376,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3553,155.0,,,,,,,,,,,,,,Tunis,Ain Zaghouen Nord,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3554,160.0,4.0,,,,,,,,,,,,,,,Appartement,vente,,,,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555,,,,118000.0,,1.0,,,,,,,,1.0,Tunis,Hammamet,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3556,69.0,2.0,,293000.0,,,1.0,1.0,,1.0,,1.0,,1.0,Tunis,La Soukra,Appartement,vente,36.8065,10.1815,4246.376811594203,34.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3557,130.0,2.0,1.0,395000.0,,1.0,1.0,1.0,,,,,,,Tunis,Carthage,Appartement,vente,36.8065,10.1815,3038.4615384615386,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3558,,3.0,,,,,,,,,,,,,,,Appartement,vente,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3559,65.0,3.0,,260000.0,1.0,,,,,,,,,,Tunis,Khzema,Appartement,vente,36.8065,10.1815,4000.0,21.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3560,100.0,,,320000.0,,,1.0,1.0,,,,1.0,,,,Gammarth,Appartement,vente,,,3200.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561,172.0,,0.0,,1.0,,,,,,1.0,1.0,,1.0,,Cité El Wafa Mrezga,Appartement,vente,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3562,87.0,,0.0,235000.0,,,,,,,,,,,Tunis,Ain Zaghouan,Appartement,vente,36.8065,10.1815,2701.1494252873563,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3563,157.0,,,340000.0,,,,,,,,,,,Tunis,Ennasser,Appartement,vente,36.8065,10.1815,2165.605095541401,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3564,72.0,2.0,,,,,,,,1.0,,,,,Tunis,Laouina,Appartement,vente,36.8065,10.1815,,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3565,145.0,4.0,5.0,550000.0,,,1.0,1.0,,,1.0,1.0,,,Tunis,Carthage,Appartement,vente,36.8065,10.1815,3793.103448275862,36.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3566,114.0,,,280000.0,,1.0,1.0,1.0,,,,1.0,,,Manouba,,Appartement,vente,36.8095,10.098,2456.1403508771928,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3567,79.0,2.0,2.0,,,,,,,,,,,,Tunis,Hammamet Nord,Appartement,vente,36.8065,10.1815,,39.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3568,169.0,,,395000.0,,,,1.0,,,,1.0,,,Ariana,Ennasr,Appartement,vente,36.8625,10.1956,2337.2781065088757,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3569,68.0,2.0,,176000.0,,,,,,,,,,,,L'Aouina,Appartement,vente,,,2588.235294117647,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570,100.0,2.0,5.0,295000.0,1.0,,,1.0,,,,,,,Tunis,Chott Mariem,Appartement,vente,36.8065,10.1815,2950.0,50.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3571,97.0,3.0,1.0,165000.0,,,,,,,,,,,Tunis,Kelibia,Appartement,vente,36.8065,10.1815,1701.0309278350514,32.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1294332,-0.031188795,-0.10259225,-0.10593873,0.016663441,-0.22032422,0.04965129,-0.08328923,-0.0016408279,0.08365745,-0.064780004,0.113123514,0.026047405,-0.015535743,-0.06046399,0.087698415,-0.028590955,0.04948186,0.012975603,-0.023388723,-0.01570388,0.029740287,0.0051841694,0.009859126,-0.047322325,-0.028421463,0.040383987,0.088354036,-0.015082537,-0.04674754,0.009842215,-0.014549468
3572,113.0,,,430000.0,,,,,,,,1.0,,1.0,Tunis,Soukra,Appartement,vente,36.8065,10.1815,3805.309734513274,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3573,90.0,,,279000.0,,,,,,,,,,,,L'Aouina,Appartement,vente,,,3100.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3574,90.0,3.0,,343000.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,Cité El Wafa Mrezga,Appartement,vente,,,3811.1111111111113,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3575,160.0,4.0,,,,,,,,,,,,,,,Appartement,vente,,,,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3576,160.0,4.0,1.0,,,,,,,,,,,1.0,,,Appartement,vente,,,,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3577,80.0,3.0,4.0,,,1.0,,,,,,,,,,Hiboun,Appartement,vente,,,,26.666666666666668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3578,118.0,3.0,,545000.0,1.0,,1.0,1.0,,,1.0,,,,Tunis,Soukra,Appartement,vente,36.8065,10.1815,4618.64406779661,39.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3579,150.0,,0.0,,,,,,,,,,,,Tunis,La Goulette,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3580,138.0,3.0,,410000.0,1.0,1.0,1.0,,,,,1.0,,1.0,Tunis,Rades,Appartement,vente,36.8065,10.1815,2971.014492753623,46.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3581,144.0,4.0,0.0,230000.0,,,,,,,,,,,Ben Arous,Ezzahra,Appartement,vente,36.753,10.228,1597.2222222222222,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3582,4200.0,5.0,,550000.0,,,,,,,,,,,Tunis,Sonede Bardo,Appartement,vente,36.8065,10.1815,130.95238095238096,840.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3583,160.0,4.0,1.0,,,,,,,,,,,1.0,,,Appartement,vente,,,,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3584,117.0,3.0,6.0,180000.0,,,,,,,,,,,Tunis,Nkhilette,Appartement,vente,36.8065,10.1815,1538.4615384615386,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3585,57.0,,,227000.0,,,1.0,1.0,,,,1.0,,,Tunis,Soukra,Appartement,vente,36.8065,10.1815,3982.4561403508774,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3586,160.0,4.0,,,,,,,,,,,,,,,Appartement,vente,,,,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3587,103.0,3.0,,389000.0,,,,,,,,,,,Tunis,Soukra,Appartement,vente,36.8065,10.1815,3776.6990291262136,34.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3588,,3.0,1.0,355000.0,,,,,,,,,,,Tunis,Hammamet,Appartement,vente,36.8065,10.1815,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
